"country","year","flu_activity","dengue_activity","infant_mortality","life_expectancy","continent"
Bolivia,2010,210,0.018,36.8,71.8,Americas
Bolivia,2010,197,0.018,36.8,71.8,Americas
Bolivia,2010,203,0.018,36.8,71.8,Americas
Bolivia,2010,208,0.018,36.8,71.8,Americas
Bolivia,2010,229,0.018,36.8,71.8,Americas
Bolivia,2010,268,0.018,36.8,71.8,Americas
Bolivia,2010,286,0.018,36.8,71.8,Americas
Bolivia,2010,314,0.018,36.8,71.8,Americas
Bolivia,2010,239,0.018,36.8,71.8,Americas
Bolivia,2010,271,0.018,36.8,71.8,Americas
Bolivia,2010,255,0.018,36.8,71.8,Americas
Bolivia,2010,260,0.018,36.8,71.8,Americas
Bolivia,2010,246,0.018,36.8,71.8,Americas
Bolivia,2010,250,0.018,36.8,71.8,Americas
Bolivia,2010,262,0.018,36.8,71.8,Americas
Bolivia,2010,299,0.018,36.8,71.8,Americas
Bolivia,2010,285,0.018,36.8,71.8,Americas
Bolivia,2010,258,0.018,36.8,71.8,Americas
Bolivia,2010,250,0.018,36.8,71.8,Americas
Bolivia,2010,210,0.018,36.8,71.8,Americas
Bolivia,2010,186,0.018,36.8,71.8,Americas
Bolivia,2010,164,0.018,36.8,71.8,Americas
Bolivia,2010,156,0.018,36.8,71.8,Americas
Bolivia,2010,145,0.018,36.8,71.8,Americas
Bolivia,2010,134,0.018,36.8,71.8,Americas
Bolivia,2010,136,0.018,36.8,71.8,Americas
Bolivia,2010,129,0.018,36.8,71.8,Americas
Bolivia,2010,123,0.018,36.8,71.8,Americas
Bolivia,2010,126,0.018,36.8,71.8,Americas
Bolivia,2010,141,0.017,36.8,71.8,Americas
Bolivia,2010,122,0.017,36.8,71.8,Americas
Bolivia,2010,137,0.017,36.8,71.8,Americas
Bolivia,2010,150,0.017,36.8,71.8,Americas
Bolivia,2010,168,0.017,36.8,71.8,Americas
Bolivia,2010,205,0.017,36.8,71.8,Americas
Bolivia,2010,222,0.017,36.8,71.8,Americas
Bolivia,2010,217,0.017,36.8,71.8,Americas
Bolivia,2010,220,0.017,36.8,71.8,Americas
Bolivia,2010,239,0.017,36.8,71.8,Americas
Bolivia,2010,301,0.017,36.8,71.8,Americas
Bolivia,2010,336,0.017,36.8,71.8,Americas
Bolivia,2010,288,0.017,36.8,71.8,Americas
Bolivia,2010,312,0.017,36.8,71.8,Americas
Bolivia,2010,278,0.017,36.8,71.8,Americas
Bolivia,2010,275,0.017,36.8,71.8,Americas
Bolivia,2010,259,0.017,36.8,71.8,Americas
Bolivia,2010,293,0.017,36.8,71.8,Americas
Bolivia,2010,280,0.017,36.8,71.8,Americas
Bolivia,2010,275,0.017,36.8,71.8,Americas
Bolivia,2010,290,0.017,36.8,71.8,Americas
Bolivia,2010,237,0.017,36.8,71.8,Americas
Bolivia,2010,208,0.017,36.8,71.8,Americas
Bolivia,2010,210,0.017,36.8,71.8,Americas
Bolivia,2010,197,0.017,36.8,71.8,Americas
Bolivia,2010,203,0.017,36.8,71.8,Americas
Bolivia,2010,208,0.017,36.8,71.8,Americas
Bolivia,2010,229,0.017,36.8,71.8,Americas
Bolivia,2010,268,0.017,36.8,71.8,Americas
Bolivia,2010,286,0.017,36.8,71.8,Americas
Bolivia,2010,314,0.017,36.8,71.8,Americas
Bolivia,2010,239,0.017,36.8,71.8,Americas
Bolivia,2010,271,0.017,36.8,71.8,Americas
Bolivia,2010,255,0.017,36.8,71.8,Americas
Bolivia,2010,260,0.017,36.8,71.8,Americas
Bolivia,2010,246,0.017,36.8,71.8,Americas
Bolivia,2010,250,0.017,36.8,71.8,Americas
Bolivia,2010,262,0.017,36.8,71.8,Americas
Bolivia,2010,299,0.017,36.8,71.8,Americas
Bolivia,2010,285,0.017,36.8,71.8,Americas
Bolivia,2010,258,0.017,36.8,71.8,Americas
Bolivia,2010,250,0.017,36.8,71.8,Americas
Bolivia,2010,210,0.017,36.8,71.8,Americas
Bolivia,2010,186,0.017,36.8,71.8,Americas
Bolivia,2010,164,0.017,36.8,71.8,Americas
Bolivia,2010,156,0.017,36.8,71.8,Americas
Bolivia,2010,145,0.017,36.8,71.8,Americas
Bolivia,2010,134,0.017,36.8,71.8,Americas
Bolivia,2010,136,0.017,36.8,71.8,Americas
Bolivia,2010,129,0.017,36.8,71.8,Americas
Bolivia,2010,123,0.017,36.8,71.8,Americas
Bolivia,2010,126,0.017,36.8,71.8,Americas
Bolivia,2010,141,0.032,36.8,71.8,Americas
Bolivia,2010,122,0.032,36.8,71.8,Americas
Bolivia,2010,137,0.032,36.8,71.8,Americas
Bolivia,2010,150,0.032,36.8,71.8,Americas
Bolivia,2010,168,0.032,36.8,71.8,Americas
Bolivia,2010,205,0.032,36.8,71.8,Americas
Bolivia,2010,222,0.032,36.8,71.8,Americas
Bolivia,2010,217,0.032,36.8,71.8,Americas
Bolivia,2010,220,0.032,36.8,71.8,Americas
Bolivia,2010,239,0.032,36.8,71.8,Americas
Bolivia,2010,301,0.032,36.8,71.8,Americas
Bolivia,2010,336,0.032,36.8,71.8,Americas
Bolivia,2010,288,0.032,36.8,71.8,Americas
Bolivia,2010,312,0.032,36.8,71.8,Americas
Bolivia,2010,278,0.032,36.8,71.8,Americas
Bolivia,2010,275,0.032,36.8,71.8,Americas
Bolivia,2010,259,0.032,36.8,71.8,Americas
Bolivia,2010,293,0.032,36.8,71.8,Americas
Bolivia,2010,280,0.032,36.8,71.8,Americas
Bolivia,2010,275,0.032,36.8,71.8,Americas
Bolivia,2010,290,0.032,36.8,71.8,Americas
Bolivia,2010,237,0.032,36.8,71.8,Americas
Bolivia,2010,208,0.032,36.8,71.8,Americas
Bolivia,2010,210,0.032,36.8,71.8,Americas
Bolivia,2010,197,0.032,36.8,71.8,Americas
Bolivia,2010,203,0.032,36.8,71.8,Americas
Bolivia,2010,208,0.032,36.8,71.8,Americas
Bolivia,2010,229,0.032,36.8,71.8,Americas
Bolivia,2010,268,0.032,36.8,71.8,Americas
Bolivia,2010,286,0.032,36.8,71.8,Americas
Bolivia,2010,314,0.032,36.8,71.8,Americas
Bolivia,2010,239,0.032,36.8,71.8,Americas
Bolivia,2010,271,0.032,36.8,71.8,Americas
Bolivia,2010,255,0.032,36.8,71.8,Americas
Bolivia,2010,260,0.032,36.8,71.8,Americas
Bolivia,2010,246,0.032,36.8,71.8,Americas
Bolivia,2010,250,0.032,36.8,71.8,Americas
Bolivia,2010,262,0.032,36.8,71.8,Americas
Bolivia,2010,299,0.032,36.8,71.8,Americas
Bolivia,2010,285,0.032,36.8,71.8,Americas
Bolivia,2010,258,0.032,36.8,71.8,Americas
Bolivia,2010,250,0.032,36.8,71.8,Americas
Bolivia,2010,210,0.032,36.8,71.8,Americas
Bolivia,2010,186,0.032,36.8,71.8,Americas
Bolivia,2010,164,0.032,36.8,71.8,Americas
Bolivia,2010,156,0.032,36.8,71.8,Americas
Bolivia,2010,145,0.032,36.8,71.8,Americas
Bolivia,2010,134,0.032,36.8,71.8,Americas
Bolivia,2010,136,0.032,36.8,71.8,Americas
Bolivia,2010,129,0.032,36.8,71.8,Americas
Bolivia,2010,123,0.032,36.8,71.8,Americas
Bolivia,2010,126,0.032,36.8,71.8,Americas
Bolivia,2010,141,0.011,36.8,71.8,Americas
Bolivia,2010,122,0.011,36.8,71.8,Americas
Bolivia,2010,137,0.011,36.8,71.8,Americas
Bolivia,2010,150,0.011,36.8,71.8,Americas
Bolivia,2010,168,0.011,36.8,71.8,Americas
Bolivia,2010,205,0.011,36.8,71.8,Americas
Bolivia,2010,222,0.011,36.8,71.8,Americas
Bolivia,2010,217,0.011,36.8,71.8,Americas
Bolivia,2010,220,0.011,36.8,71.8,Americas
Bolivia,2010,239,0.011,36.8,71.8,Americas
Bolivia,2010,301,0.011,36.8,71.8,Americas
Bolivia,2010,336,0.011,36.8,71.8,Americas
Bolivia,2010,288,0.011,36.8,71.8,Americas
Bolivia,2010,312,0.011,36.8,71.8,Americas
Bolivia,2010,278,0.011,36.8,71.8,Americas
Bolivia,2010,275,0.011,36.8,71.8,Americas
Bolivia,2010,259,0.011,36.8,71.8,Americas
Bolivia,2010,293,0.011,36.8,71.8,Americas
Bolivia,2010,280,0.011,36.8,71.8,Americas
Bolivia,2010,275,0.011,36.8,71.8,Americas
Bolivia,2010,290,0.011,36.8,71.8,Americas
Bolivia,2010,237,0.011,36.8,71.8,Americas
Bolivia,2010,208,0.011,36.8,71.8,Americas
Bolivia,2010,210,0.011,36.8,71.8,Americas
Bolivia,2010,197,0.011,36.8,71.8,Americas
Bolivia,2010,203,0.011,36.8,71.8,Americas
Bolivia,2010,208,0.011,36.8,71.8,Americas
Bolivia,2010,229,0.011,36.8,71.8,Americas
Bolivia,2010,268,0.011,36.8,71.8,Americas
Bolivia,2010,286,0.011,36.8,71.8,Americas
Bolivia,2010,314,0.011,36.8,71.8,Americas
Bolivia,2010,239,0.011,36.8,71.8,Americas
Bolivia,2010,271,0.011,36.8,71.8,Americas
Bolivia,2010,255,0.011,36.8,71.8,Americas
Bolivia,2010,260,0.011,36.8,71.8,Americas
Bolivia,2010,246,0.011,36.8,71.8,Americas
Bolivia,2010,250,0.011,36.8,71.8,Americas
Bolivia,2010,262,0.011,36.8,71.8,Americas
Bolivia,2010,299,0.011,36.8,71.8,Americas
Bolivia,2010,285,0.011,36.8,71.8,Americas
Bolivia,2010,258,0.011,36.8,71.8,Americas
Bolivia,2010,250,0.011,36.8,71.8,Americas
Bolivia,2010,210,0.011,36.8,71.8,Americas
Bolivia,2010,186,0.011,36.8,71.8,Americas
Bolivia,2010,164,0.011,36.8,71.8,Americas
Bolivia,2010,156,0.011,36.8,71.8,Americas
Bolivia,2010,145,0.011,36.8,71.8,Americas
Bolivia,2010,134,0.011,36.8,71.8,Americas
Bolivia,2010,136,0.011,36.8,71.8,Americas
Bolivia,2010,129,0.011,36.8,71.8,Americas
Bolivia,2010,123,0.011,36.8,71.8,Americas
Bolivia,2010,126,0.011,36.8,71.8,Americas
Bolivia,2010,141,0.028,36.8,71.8,Americas
Bolivia,2010,122,0.028,36.8,71.8,Americas
Bolivia,2010,137,0.028,36.8,71.8,Americas
Bolivia,2010,150,0.028,36.8,71.8,Americas
Bolivia,2010,168,0.028,36.8,71.8,Americas
Bolivia,2010,205,0.028,36.8,71.8,Americas
Bolivia,2010,222,0.028,36.8,71.8,Americas
Bolivia,2010,217,0.028,36.8,71.8,Americas
Bolivia,2010,220,0.028,36.8,71.8,Americas
Bolivia,2010,239,0.028,36.8,71.8,Americas
Bolivia,2010,301,0.028,36.8,71.8,Americas
Bolivia,2010,336,0.028,36.8,71.8,Americas
Bolivia,2010,288,0.028,36.8,71.8,Americas
Bolivia,2010,312,0.028,36.8,71.8,Americas
Bolivia,2010,278,0.028,36.8,71.8,Americas
Bolivia,2010,275,0.028,36.8,71.8,Americas
Bolivia,2010,259,0.028,36.8,71.8,Americas
Bolivia,2010,293,0.028,36.8,71.8,Americas
Bolivia,2010,280,0.028,36.8,71.8,Americas
Bolivia,2010,275,0.028,36.8,71.8,Americas
Bolivia,2010,290,0.028,36.8,71.8,Americas
Bolivia,2010,237,0.028,36.8,71.8,Americas
Bolivia,2010,208,0.028,36.8,71.8,Americas
Bolivia,2010,210,0.028,36.8,71.8,Americas
Bolivia,2010,197,0.028,36.8,71.8,Americas
Bolivia,2010,203,0.028,36.8,71.8,Americas
Bolivia,2010,208,0.028,36.8,71.8,Americas
Bolivia,2010,229,0.028,36.8,71.8,Americas
Bolivia,2010,268,0.028,36.8,71.8,Americas
Bolivia,2010,286,0.028,36.8,71.8,Americas
Bolivia,2010,314,0.028,36.8,71.8,Americas
Bolivia,2010,239,0.028,36.8,71.8,Americas
Bolivia,2010,271,0.028,36.8,71.8,Americas
Bolivia,2010,255,0.028,36.8,71.8,Americas
Bolivia,2010,260,0.028,36.8,71.8,Americas
Bolivia,2010,246,0.028,36.8,71.8,Americas
Bolivia,2010,250,0.028,36.8,71.8,Americas
Bolivia,2010,262,0.028,36.8,71.8,Americas
Bolivia,2010,299,0.028,36.8,71.8,Americas
Bolivia,2010,285,0.028,36.8,71.8,Americas
Bolivia,2010,258,0.028,36.8,71.8,Americas
Bolivia,2010,250,0.028,36.8,71.8,Americas
Bolivia,2010,210,0.028,36.8,71.8,Americas
Bolivia,2010,186,0.028,36.8,71.8,Americas
Bolivia,2010,164,0.028,36.8,71.8,Americas
Bolivia,2010,156,0.028,36.8,71.8,Americas
Bolivia,2010,145,0.028,36.8,71.8,Americas
Bolivia,2010,134,0.028,36.8,71.8,Americas
Bolivia,2010,136,0.028,36.8,71.8,Americas
Bolivia,2010,129,0.028,36.8,71.8,Americas
Bolivia,2010,123,0.028,36.8,71.8,Americas
Bolivia,2010,126,0.028,36.8,71.8,Americas
Bolivia,2010,141,0.024,36.8,71.8,Americas
Bolivia,2010,122,0.024,36.8,71.8,Americas
Bolivia,2010,137,0.024,36.8,71.8,Americas
Bolivia,2010,150,0.024,36.8,71.8,Americas
Bolivia,2010,168,0.024,36.8,71.8,Americas
Bolivia,2010,205,0.024,36.8,71.8,Americas
Bolivia,2010,222,0.024,36.8,71.8,Americas
Bolivia,2010,217,0.024,36.8,71.8,Americas
Bolivia,2010,220,0.024,36.8,71.8,Americas
Bolivia,2010,239,0.024,36.8,71.8,Americas
Bolivia,2010,301,0.024,36.8,71.8,Americas
Bolivia,2010,336,0.024,36.8,71.8,Americas
Bolivia,2010,288,0.024,36.8,71.8,Americas
Bolivia,2010,312,0.024,36.8,71.8,Americas
Bolivia,2010,278,0.024,36.8,71.8,Americas
Bolivia,2010,275,0.024,36.8,71.8,Americas
Bolivia,2010,259,0.024,36.8,71.8,Americas
Bolivia,2010,293,0.024,36.8,71.8,Americas
Bolivia,2010,280,0.024,36.8,71.8,Americas
Bolivia,2010,275,0.024,36.8,71.8,Americas
Bolivia,2010,290,0.024,36.8,71.8,Americas
Bolivia,2010,237,0.024,36.8,71.8,Americas
Bolivia,2010,208,0.024,36.8,71.8,Americas
Bolivia,2010,210,0.024,36.8,71.8,Americas
Bolivia,2010,197,0.024,36.8,71.8,Americas
Bolivia,2010,203,0.024,36.8,71.8,Americas
Bolivia,2010,208,0.024,36.8,71.8,Americas
Bolivia,2010,229,0.024,36.8,71.8,Americas
Bolivia,2010,268,0.024,36.8,71.8,Americas
Bolivia,2010,286,0.024,36.8,71.8,Americas
Bolivia,2010,314,0.024,36.8,71.8,Americas
Bolivia,2010,239,0.024,36.8,71.8,Americas
Bolivia,2010,271,0.024,36.8,71.8,Americas
Bolivia,2010,255,0.024,36.8,71.8,Americas
Bolivia,2010,260,0.024,36.8,71.8,Americas
Bolivia,2010,246,0.024,36.8,71.8,Americas
Bolivia,2010,250,0.024,36.8,71.8,Americas
Bolivia,2010,262,0.024,36.8,71.8,Americas
Bolivia,2010,299,0.024,36.8,71.8,Americas
Bolivia,2010,285,0.024,36.8,71.8,Americas
Bolivia,2010,258,0.024,36.8,71.8,Americas
Bolivia,2010,250,0.024,36.8,71.8,Americas
Bolivia,2010,210,0.024,36.8,71.8,Americas
Bolivia,2010,186,0.024,36.8,71.8,Americas
Bolivia,2010,164,0.024,36.8,71.8,Americas
Bolivia,2010,156,0.024,36.8,71.8,Americas
Bolivia,2010,145,0.024,36.8,71.8,Americas
Bolivia,2010,134,0.024,36.8,71.8,Americas
Bolivia,2010,136,0.024,36.8,71.8,Americas
Bolivia,2010,129,0.024,36.8,71.8,Americas
Bolivia,2010,123,0.024,36.8,71.8,Americas
Bolivia,2010,126,0.024,36.8,71.8,Americas
Bolivia,2010,141,0.016,36.8,71.8,Americas
Bolivia,2010,122,0.016,36.8,71.8,Americas
Bolivia,2010,137,0.016,36.8,71.8,Americas
Bolivia,2010,150,0.016,36.8,71.8,Americas
Bolivia,2010,168,0.016,36.8,71.8,Americas
Bolivia,2010,205,0.016,36.8,71.8,Americas
Bolivia,2010,222,0.016,36.8,71.8,Americas
Bolivia,2010,217,0.016,36.8,71.8,Americas
Bolivia,2010,220,0.016,36.8,71.8,Americas
Bolivia,2010,239,0.016,36.8,71.8,Americas
Bolivia,2010,301,0.016,36.8,71.8,Americas
Bolivia,2010,336,0.016,36.8,71.8,Americas
Bolivia,2010,288,0.016,36.8,71.8,Americas
Bolivia,2010,312,0.016,36.8,71.8,Americas
Bolivia,2010,278,0.016,36.8,71.8,Americas
Bolivia,2010,275,0.016,36.8,71.8,Americas
Bolivia,2010,259,0.016,36.8,71.8,Americas
Bolivia,2010,293,0.016,36.8,71.8,Americas
Bolivia,2010,280,0.016,36.8,71.8,Americas
Bolivia,2010,275,0.016,36.8,71.8,Americas
Bolivia,2010,290,0.016,36.8,71.8,Americas
Bolivia,2010,237,0.016,36.8,71.8,Americas
Bolivia,2010,208,0.016,36.8,71.8,Americas
Bolivia,2010,210,0.016,36.8,71.8,Americas
Bolivia,2010,197,0.016,36.8,71.8,Americas
Bolivia,2010,203,0.016,36.8,71.8,Americas
Bolivia,2010,208,0.016,36.8,71.8,Americas
Bolivia,2010,229,0.016,36.8,71.8,Americas
Bolivia,2010,268,0.016,36.8,71.8,Americas
Bolivia,2010,286,0.016,36.8,71.8,Americas
Bolivia,2010,314,0.016,36.8,71.8,Americas
Bolivia,2010,239,0.016,36.8,71.8,Americas
Bolivia,2010,271,0.016,36.8,71.8,Americas
Bolivia,2010,255,0.016,36.8,71.8,Americas
Bolivia,2010,260,0.016,36.8,71.8,Americas
Bolivia,2010,246,0.016,36.8,71.8,Americas
Bolivia,2010,250,0.016,36.8,71.8,Americas
Bolivia,2010,262,0.016,36.8,71.8,Americas
Bolivia,2010,299,0.016,36.8,71.8,Americas
Bolivia,2010,285,0.016,36.8,71.8,Americas
Bolivia,2010,258,0.016,36.8,71.8,Americas
Bolivia,2010,250,0.016,36.8,71.8,Americas
Bolivia,2010,210,0.016,36.8,71.8,Americas
Bolivia,2010,186,0.016,36.8,71.8,Americas
Bolivia,2010,164,0.016,36.8,71.8,Americas
Bolivia,2010,156,0.016,36.8,71.8,Americas
Bolivia,2010,145,0.016,36.8,71.8,Americas
Bolivia,2010,134,0.016,36.8,71.8,Americas
Bolivia,2010,136,0.016,36.8,71.8,Americas
Bolivia,2010,129,0.016,36.8,71.8,Americas
Bolivia,2010,123,0.016,36.8,71.8,Americas
Bolivia,2010,126,0.016,36.8,71.8,Americas
Bolivia,2010,141,0.014,36.8,71.8,Americas
Bolivia,2010,122,0.014,36.8,71.8,Americas
Bolivia,2010,137,0.014,36.8,71.8,Americas
Bolivia,2010,150,0.014,36.8,71.8,Americas
Bolivia,2010,168,0.014,36.8,71.8,Americas
Bolivia,2010,205,0.014,36.8,71.8,Americas
Bolivia,2010,222,0.014,36.8,71.8,Americas
Bolivia,2010,217,0.014,36.8,71.8,Americas
Bolivia,2010,220,0.014,36.8,71.8,Americas
Bolivia,2010,239,0.014,36.8,71.8,Americas
Bolivia,2010,301,0.014,36.8,71.8,Americas
Bolivia,2010,336,0.014,36.8,71.8,Americas
Bolivia,2010,288,0.014,36.8,71.8,Americas
Bolivia,2010,312,0.014,36.8,71.8,Americas
Bolivia,2010,278,0.014,36.8,71.8,Americas
Bolivia,2010,275,0.014,36.8,71.8,Americas
Bolivia,2010,259,0.014,36.8,71.8,Americas
Bolivia,2010,293,0.014,36.8,71.8,Americas
Bolivia,2010,280,0.014,36.8,71.8,Americas
Bolivia,2010,275,0.014,36.8,71.8,Americas
Bolivia,2010,290,0.014,36.8,71.8,Americas
Bolivia,2010,237,0.014,36.8,71.8,Americas
Bolivia,2010,208,0.014,36.8,71.8,Americas
Bolivia,2010,210,0.014,36.8,71.8,Americas
Bolivia,2010,197,0.014,36.8,71.8,Americas
Bolivia,2010,203,0.014,36.8,71.8,Americas
Bolivia,2010,208,0.014,36.8,71.8,Americas
Bolivia,2010,229,0.014,36.8,71.8,Americas
Bolivia,2010,268,0.014,36.8,71.8,Americas
Bolivia,2010,286,0.014,36.8,71.8,Americas
Bolivia,2010,314,0.014,36.8,71.8,Americas
Bolivia,2010,239,0.014,36.8,71.8,Americas
Bolivia,2010,271,0.014,36.8,71.8,Americas
Bolivia,2010,255,0.014,36.8,71.8,Americas
Bolivia,2010,260,0.014,36.8,71.8,Americas
Bolivia,2010,246,0.014,36.8,71.8,Americas
Bolivia,2010,250,0.014,36.8,71.8,Americas
Bolivia,2010,262,0.014,36.8,71.8,Americas
Bolivia,2010,299,0.014,36.8,71.8,Americas
Bolivia,2010,285,0.014,36.8,71.8,Americas
Bolivia,2010,258,0.014,36.8,71.8,Americas
Bolivia,2010,250,0.014,36.8,71.8,Americas
Bolivia,2010,210,0.014,36.8,71.8,Americas
Bolivia,2010,186,0.014,36.8,71.8,Americas
Bolivia,2010,164,0.014,36.8,71.8,Americas
Bolivia,2010,156,0.014,36.8,71.8,Americas
Bolivia,2010,145,0.014,36.8,71.8,Americas
Bolivia,2010,134,0.014,36.8,71.8,Americas
Bolivia,2010,136,0.014,36.8,71.8,Americas
Bolivia,2010,129,0.014,36.8,71.8,Americas
Bolivia,2010,123,0.014,36.8,71.8,Americas
Bolivia,2010,126,0.014,36.8,71.8,Americas
Bolivia,2010,141,0.032,36.8,71.8,Americas
Bolivia,2010,122,0.032,36.8,71.8,Americas
Bolivia,2010,137,0.032,36.8,71.8,Americas
Bolivia,2010,150,0.032,36.8,71.8,Americas
Bolivia,2010,168,0.032,36.8,71.8,Americas
Bolivia,2010,205,0.032,36.8,71.8,Americas
Bolivia,2010,222,0.032,36.8,71.8,Americas
Bolivia,2010,217,0.032,36.8,71.8,Americas
Bolivia,2010,220,0.032,36.8,71.8,Americas
Bolivia,2010,239,0.032,36.8,71.8,Americas
Bolivia,2010,301,0.032,36.8,71.8,Americas
Bolivia,2010,336,0.032,36.8,71.8,Americas
Bolivia,2010,288,0.032,36.8,71.8,Americas
Bolivia,2010,312,0.032,36.8,71.8,Americas
Bolivia,2010,278,0.032,36.8,71.8,Americas
Bolivia,2010,275,0.032,36.8,71.8,Americas
Bolivia,2010,259,0.032,36.8,71.8,Americas
Bolivia,2010,293,0.032,36.8,71.8,Americas
Bolivia,2010,280,0.032,36.8,71.8,Americas
Bolivia,2010,275,0.032,36.8,71.8,Americas
Bolivia,2010,290,0.032,36.8,71.8,Americas
Bolivia,2010,237,0.032,36.8,71.8,Americas
Bolivia,2010,208,0.032,36.8,71.8,Americas
Bolivia,2010,210,0.032,36.8,71.8,Americas
Bolivia,2010,197,0.032,36.8,71.8,Americas
Bolivia,2010,203,0.032,36.8,71.8,Americas
Bolivia,2010,208,0.032,36.8,71.8,Americas
Bolivia,2010,229,0.032,36.8,71.8,Americas
Bolivia,2010,268,0.032,36.8,71.8,Americas
Bolivia,2010,286,0.032,36.8,71.8,Americas
Bolivia,2010,314,0.032,36.8,71.8,Americas
Bolivia,2010,239,0.032,36.8,71.8,Americas
Bolivia,2010,271,0.032,36.8,71.8,Americas
Bolivia,2010,255,0.032,36.8,71.8,Americas
Bolivia,2010,260,0.032,36.8,71.8,Americas
Bolivia,2010,246,0.032,36.8,71.8,Americas
Bolivia,2010,250,0.032,36.8,71.8,Americas
Bolivia,2010,262,0.032,36.8,71.8,Americas
Bolivia,2010,299,0.032,36.8,71.8,Americas
Bolivia,2010,285,0.032,36.8,71.8,Americas
Bolivia,2010,258,0.032,36.8,71.8,Americas
Bolivia,2010,250,0.032,36.8,71.8,Americas
Bolivia,2010,210,0.032,36.8,71.8,Americas
Bolivia,2010,186,0.032,36.8,71.8,Americas
Bolivia,2010,164,0.032,36.8,71.8,Americas
Bolivia,2010,156,0.032,36.8,71.8,Americas
Bolivia,2010,145,0.032,36.8,71.8,Americas
Bolivia,2010,134,0.032,36.8,71.8,Americas
Bolivia,2010,136,0.032,36.8,71.8,Americas
Bolivia,2010,129,0.032,36.8,71.8,Americas
Bolivia,2010,123,0.032,36.8,71.8,Americas
Bolivia,2010,126,0.032,36.8,71.8,Americas
Bolivia,2010,141,0.012,36.8,71.8,Americas
Bolivia,2010,122,0.012,36.8,71.8,Americas
Bolivia,2010,137,0.012,36.8,71.8,Americas
Bolivia,2010,150,0.012,36.8,71.8,Americas
Bolivia,2010,168,0.012,36.8,71.8,Americas
Bolivia,2010,205,0.012,36.8,71.8,Americas
Bolivia,2010,222,0.012,36.8,71.8,Americas
Bolivia,2010,217,0.012,36.8,71.8,Americas
Bolivia,2010,220,0.012,36.8,71.8,Americas
Bolivia,2010,239,0.012,36.8,71.8,Americas
Bolivia,2010,301,0.012,36.8,71.8,Americas
Bolivia,2010,336,0.012,36.8,71.8,Americas
Bolivia,2010,288,0.012,36.8,71.8,Americas
Bolivia,2010,312,0.012,36.8,71.8,Americas
Bolivia,2010,278,0.012,36.8,71.8,Americas
Bolivia,2010,275,0.012,36.8,71.8,Americas
Bolivia,2010,259,0.012,36.8,71.8,Americas
Bolivia,2010,293,0.012,36.8,71.8,Americas
Bolivia,2010,280,0.012,36.8,71.8,Americas
Bolivia,2010,275,0.012,36.8,71.8,Americas
Bolivia,2010,290,0.012,36.8,71.8,Americas
Bolivia,2010,237,0.012,36.8,71.8,Americas
Bolivia,2010,208,0.012,36.8,71.8,Americas
Bolivia,2010,210,0.012,36.8,71.8,Americas
Bolivia,2010,197,0.012,36.8,71.8,Americas
Bolivia,2010,203,0.012,36.8,71.8,Americas
Bolivia,2010,208,0.012,36.8,71.8,Americas
Bolivia,2010,229,0.012,36.8,71.8,Americas
Bolivia,2010,268,0.012,36.8,71.8,Americas
Bolivia,2010,286,0.012,36.8,71.8,Americas
Bolivia,2010,314,0.012,36.8,71.8,Americas
Bolivia,2010,239,0.012,36.8,71.8,Americas
Bolivia,2010,271,0.012,36.8,71.8,Americas
Bolivia,2010,255,0.012,36.8,71.8,Americas
Bolivia,2010,260,0.012,36.8,71.8,Americas
Bolivia,2010,246,0.012,36.8,71.8,Americas
Bolivia,2010,250,0.012,36.8,71.8,Americas
Bolivia,2010,262,0.012,36.8,71.8,Americas
Bolivia,2010,299,0.012,36.8,71.8,Americas
Bolivia,2010,285,0.012,36.8,71.8,Americas
Bolivia,2010,258,0.012,36.8,71.8,Americas
Bolivia,2010,250,0.012,36.8,71.8,Americas
Bolivia,2010,210,0.012,36.8,71.8,Americas
Bolivia,2010,186,0.012,36.8,71.8,Americas
Bolivia,2010,164,0.012,36.8,71.8,Americas
Bolivia,2010,156,0.012,36.8,71.8,Americas
Bolivia,2010,145,0.012,36.8,71.8,Americas
Bolivia,2010,134,0.012,36.8,71.8,Americas
Bolivia,2010,136,0.012,36.8,71.8,Americas
Bolivia,2010,129,0.012,36.8,71.8,Americas
Bolivia,2010,123,0.012,36.8,71.8,Americas
Bolivia,2010,126,0.012,36.8,71.8,Americas
Bolivia,2010,141,0.047,36.8,71.8,Americas
Bolivia,2010,122,0.047,36.8,71.8,Americas
Bolivia,2010,137,0.047,36.8,71.8,Americas
Bolivia,2010,150,0.047,36.8,71.8,Americas
Bolivia,2010,168,0.047,36.8,71.8,Americas
Bolivia,2010,205,0.047,36.8,71.8,Americas
Bolivia,2010,222,0.047,36.8,71.8,Americas
Bolivia,2010,217,0.047,36.8,71.8,Americas
Bolivia,2010,220,0.047,36.8,71.8,Americas
Bolivia,2010,239,0.047,36.8,71.8,Americas
Bolivia,2010,301,0.047,36.8,71.8,Americas
Bolivia,2010,336,0.047,36.8,71.8,Americas
Bolivia,2010,288,0.047,36.8,71.8,Americas
Bolivia,2010,312,0.047,36.8,71.8,Americas
Bolivia,2010,278,0.047,36.8,71.8,Americas
Bolivia,2010,275,0.047,36.8,71.8,Americas
Bolivia,2010,259,0.047,36.8,71.8,Americas
Bolivia,2010,293,0.047,36.8,71.8,Americas
Bolivia,2010,280,0.047,36.8,71.8,Americas
Bolivia,2010,275,0.047,36.8,71.8,Americas
