"year","month","day","country","flu_activity"
2003,"07","27","Switzerland",NA
2003,"07","27","Ukraine",NA
2003,"07","27","United States",NA
2003,"07","27","Uruguay",173
2003,"08","03","Argentina",235
2003,"08","03","Australia",NA
2003,"08","03","Austria",NA
2003,"08","03","Belgium",NA
2003,"08","03","Bolivia",566
2003,"08","03","Brazil",223
2003,"08","03","Bulgaria",NA
2003,"08","03","Canada",NA
2003,"08","03","Chile",3
2003,"08","03","France",NA
2003,"08","03","Germany",NA
2003,"08","03","Hungary",NA
2003,"08","03","Japan",NA
2003,"08","03","Mexico",NA
2003,"08","03","Netherlands",NA
2003,"08","03","New Zealand",NA
2003,"08","03","Norway",NA
2003,"08","03","Paraguay",NA
2003,"08","03","Peru",388
2003,"08","03","Poland",NA
2003,"08","03","Romania",510
2003,"08","03","Russia",NA
2003,"08","03","South Africa",NA
2003,"08","03","Spain",NA
2003,"08","03","Sweden",NA
2003,"08","03","Switzerland",NA
2003,"08","03","Ukraine",NA
2003,"08","03","United States",NA
2003,"08","03","Uruguay",158
2003,"08","10","Argentina",225
2003,"08","10","Australia",NA
2003,"08","10","Austria",NA
2003,"08","10","Belgium",NA
2003,"08","10","Bolivia",557
2003,"08","10","Brazil",234
2003,"08","10","Bulgaria",NA
2003,"08","10","Canada",NA
2003,"08","10","Chile",1
2003,"08","10","France",NA
2003,"08","10","Germany",NA
2003,"08","10","Hungary",NA
2003,"08","10","Japan",NA
2003,"08","10","Mexico",NA
2003,"08","10","Netherlands",NA
2003,"08","10","New Zealand",NA
2003,"08","10","Norway",NA
2003,"08","10","Paraguay",NA
2003,"08","10","Peru",418
2003,"08","10","Poland",NA
2003,"08","10","Romania",509
2003,"08","10","Russia",NA
2003,"08","10","South Africa",NA
2003,"08","10","Spain",NA
2003,"08","10","Sweden",NA
2003,"08","10","Switzerland",NA
2003,"08","10","Ukraine",NA
2003,"08","10","United States",NA
2003,"08","10","Uruguay",178
2003,"08","17","Argentina",201
2003,"08","17","Australia",NA
2003,"08","17","Austria",NA
2003,"08","17","Belgium",NA
2003,"08","17","Bolivia",595
2003,"08","17","Brazil",262
2003,"08","17","Bulgaria",NA
2003,"08","17","Canada",NA
2003,"08","17","Chile",0
2003,"08","17","France",NA
2003,"08","17","Germany",NA
2003,"08","17","Hungary",NA
2003,"08","17","Japan",NA
2003,"08","17","Mexico",NA
2003,"08","17","Netherlands",NA
2003,"08","17","New Zealand",NA
2003,"08","17","Norway",NA
2003,"08","17","Paraguay",NA
2003,"08","17","Peru",383
2003,"08","17","Poland",NA
2003,"08","17","Romania",496
2003,"08","17","Russia",NA
2003,"08","17","South Africa",NA
2003,"08","17","Spain",NA
2003,"08","17","Sweden",NA
2003,"08","17","Switzerland",NA
2003,"08","17","Ukraine",NA
2003,"08","17","United States",NA
2003,"08","17","Uruguay",184
2003,"08","24","Argentina",192
2003,"08","24","Australia",NA
2003,"08","24","Austria",NA
2003,"08","24","Belgium",NA
2003,"08","24","Bolivia",578
2003,"08","24","Brazil",264
2003,"08","24","Bulgaria",NA
2003,"08","24","Canada",NA
2003,"08","24","Chile",1
2003,"08","24","France",NA
2003,"08","24","Germany",NA
2003,"08","24","Hungary",NA
2003,"08","24","Japan",NA
2003,"08","24","Mexico",NA
2003,"08","24","Netherlands",NA
2003,"08","24","New Zealand",NA
2003,"08","24","Norway",NA
2003,"08","24","Paraguay",NA
2003,"08","24","Peru",468
2003,"08","24","Poland",NA
2003,"08","24","Romania",502
2003,"08","24","Russia",NA
2003,"08","24","South Africa",NA
2003,"08","24","Spain",NA
2003,"08","24","Sweden",NA
2003,"08","24","Switzerland",NA
2003,"08","24","Ukraine",NA
2003,"08","24","United States",NA
2003,"08","24","Uruguay",212
2003,"08","31","Argentina",224
2003,"08","31","Australia",NA
2003,"08","31","Austria",NA
2003,"08","31","Belgium",NA
2003,"08","31","Bolivia",641
2003,"08","31","Brazil",247
2003,"08","31","Bulgaria",NA
2003,"08","31","Canada",NA
2003,"08","31","Chile",2
2003,"08","31","France",NA
2003,"08","31","Germany",NA
2003,"08","31","Hungary",NA
2003,"08","31","Japan",NA
2003,"08","31","Mexico",NA
2003,"08","31","Netherlands",NA
2003,"08","31","New Zealand",NA
2003,"08","31","Norway",NA
2003,"08","31","Paraguay",NA
2003,"08","31","Peru",510
2003,"08","31","Poland",NA
2003,"08","31","Romania",500
2003,"08","31","Russia",NA
2003,"08","31","South Africa",NA
2003,"08","31","Spain",NA
2003,"08","31","Sweden",NA
2003,"08","31","Switzerland",NA
2003,"08","31","Ukraine",NA
2003,"08","31","United States",NA
2003,"08","31","Uruguay",214
2003,"09","07","Argentina",210
2003,"09","07","Australia",NA
2003,"09","07","Austria",NA
2003,"09","07","Belgium",NA
2003,"09","07","Bolivia",625
2003,"09","07","Brazil",246
2003,"09","07","Bulgaria",NA
2003,"09","07","Canada",NA
2003,"09","07","Chile",2
2003,"09","07","France",NA
2003,"09","07","Germany",NA
2003,"09","07","Hungary",NA
2003,"09","07","Japan",NA
2003,"09","07","Mexico",NA
2003,"09","07","Netherlands",NA
2003,"09","07","New Zealand",NA
2003,"09","07","Norway",NA
2003,"09","07","Paraguay",NA
2003,"09","07","Peru",544
2003,"09","07","Poland",NA
2003,"09","07","Romania",491
2003,"09","07","Russia",NA
2003,"09","07","South Africa",NA
2003,"09","07","Spain",NA
2003,"09","07","Sweden",NA
2003,"09","07","Switzerland",NA
2003,"09","07","Ukraine",NA
2003,"09","07","United States",NA
2003,"09","07","Uruguay",208
2003,"09","14","Argentina",204
2003,"09","14","Australia",NA
2003,"09","14","Austria",NA
2003,"09","14","Belgium",NA
2003,"09","14","Bolivia",613
2003,"09","14","Brazil",228
2003,"09","14","Bulgaria",NA
2003,"09","14","Canada",NA
2003,"09","14","Chile",3
2003,"09","14","France",NA
2003,"09","14","Germany",NA
2003,"09","14","Hungary",NA
2003,"09","14","Japan",NA
2003,"09","14","Mexico",NA
2003,"09","14","Netherlands",NA
2003,"09","14","New Zealand",NA
2003,"09","14","Norway",NA
2003,"09","14","Paraguay",NA
2003,"09","14","Peru",630
2003,"09","14","Poland",NA
2003,"09","14","Romania",490
2003,"09","14","Russia",NA
2003,"09","14","South Africa",NA
2003,"09","14","Spain",NA
2003,"09","14","Sweden",NA
2003,"09","14","Switzerland",NA
2003,"09","14","Ukraine",NA
2003,"09","14","United States",NA
2003,"09","14","Uruguay",182
2003,"09","21","Argentina",213
2003,"09","21","Australia",NA
2003,"09","21","Austria",NA
2003,"09","21","Belgium",NA
2003,"09","21","Bolivia",607
2003,"09","21","Brazil",230
2003,"09","21","Bulgaria",NA
2003,"09","21","Canada",NA
2003,"09","21","Chile",3
2003,"09","21","France",NA
2003,"09","21","Germany",NA
2003,"09","21","Hungary",NA
2003,"09","21","Japan",NA
2003,"09","21","Mexico",NA
2003,"09","21","Netherlands",NA
2003,"09","21","New Zealand",NA
2003,"09","21","Norway",NA
2003,"09","21","Paraguay",NA
2003,"09","21","Peru",576
2003,"09","21","Poland",NA
2003,"09","21","Romania",509
2003,"09","21","Russia",NA
2003,"09","21","South Africa",NA
2003,"09","21","Spain",NA
2003,"09","21","Sweden",NA
2003,"09","21","Switzerland",NA
2003,"09","21","Ukraine",NA
2003,"09","21","United States",NA
2003,"09","21","Uruguay",162
2003,"09","28","Argentina",217
2003,"09","28","Australia",NA
2003,"09","28","Austria",515
2003,"09","28","Belgium",50
2003,"09","28","Bolivia",553
2003,"09","28","Brazil",243
2003,"09","28","Bulgaria",NA
2003,"09","28","Canada",1280
2003,"09","28","Chile",2
2003,"09","28","France",25
2003,"09","28","Germany",839
2003,"09","28","Hungary",NA
2003,"09","28","Japan",NA
2003,"09","28","Mexico",683
2003,"09","28","Netherlands",NA
2003,"09","28","New Zealand",NA
2003,"09","28","Norway",NA
2003,"09","28","Paraguay",NA
2003,"09","28","Peru",582
2003,"09","28","Poland",NA
2003,"09","28","Romania",539
2003,"09","28","Russia",NA
2003,"09","28","South Africa",NA
2003,"09","28","Spain",26
2003,"09","28","Sweden",NA
2003,"09","28","Switzerland",NA
2003,"09","28","Ukraine",NA
2003,"09","28","United States",902
2003,"09","28","Uruguay",149
2003,"10","05","Argentina",205
2003,"10","05","Australia",NA
2003,"10","05","Austria",752
2003,"10","05","Belgium",44
2003,"10","05","Bolivia",475
2003,"10","05","Brazil",216
2003,"10","05","Bulgaria",NA
2003,"10","05","Canada",1339
2003,"10","05","Chile",1
2003,"10","05","France",25
2003,"10","05","Germany",1040
2003,"10","05","Hungary",NA
2003,"10","05","Japan",NA
2003,"10","05","Mexico",707
2003,"10","05","Netherlands",25
2003,"10","05","New Zealand",NA
2003,"10","05","Norway",NA
2003,"10","05","Paraguay",NA
2003,"10","05","Peru",450
2003,"10","05","Poland",NA
2003,"10","05","Romania",642
2003,"10","05","Russia",NA
2003,"10","05","South Africa",NA
2003,"10","05","Spain",23
2003,"10","05","Sweden",NA
2003,"10","05","Switzerland",NA
2003,"10","05","Ukraine",NA
2003,"10","05","United States",952
2003,"10","05","Uruguay",147
2003,"10","12","Argentina",174
2003,"10","12","Australia",NA
2003,"10","12","Austria",720
2003,"10","12","Belgium",63
2003,"10","12","Bolivia",448
2003,"10","12","Brazil",206
2003,"10","12","Bulgaria",NA
2003,"10","12","Canada",1451
2003,"10","12","Chile",1
2003,"10","12","France",30
2003,"10","12","Germany",1171
2003,"10","12","Hungary",NA
2003,"10","12","Japan",NA
2003,"10","12","Mexico",800
2003,"10","12","Netherlands",22
2003,"10","12","New Zealand",NA
2003,"10","12","Norway",NA
2003,"10","12","Paraguay",NA
2003,"10","12","Peru",472
2003,"10","12","Poland",NA
2003,"10","12","Romania",706
2003,"10","12","Russia",NA
2003,"10","12","South Africa",NA
2003,"10","12","Spain",43
2003,"10","12","Sweden",NA
2003,"10","12","Switzerland",NA
2003,"10","12","Ukraine",NA
2003,"10","12","United States",1092
2003,"10","12","Uruguay",136
2003,"10","19","Argentina",178
2003,"10","19","Australia",NA
2003,"10","19","Austria",727
2003,"10","19","Belgium",112
2003,"10","19","Bolivia",405
2003,"10","19","Brazil",252
2003,"10","19","Bulgaria",NA
2003,"10","19","Canada",1593
2003,"10","19","Chile",1
2003,"10","19","France",81
2003,"10","19","Germany",1310
2003,"10","19","Hungary",NA
2003,"10","19","Japan",NA
2003,"10","19","Mexico",858
2003,"10","19","Netherlands",19
2003,"10","19","New Zealand",NA
2003,"10","19","Norway",NA
2003,"10","19","Paraguay",NA
2003,"10","19","Peru",395
2003,"10","19","Poland",NA
2003,"10","19","Romania",702
2003,"10","19","Russia",NA
2003,"10","19","South Africa",NA
2003,"10","19","Spain",46
2003,"10","19","Sweden",NA
2003,"10","19","Switzerland",NA
2003,"10","19","Ukraine",NA
2003,"10","19","United States",1209
2003,"10","19","Uruguay",142
2003,"10","26","Argentina",178
2003,"10","26","Australia",NA
2003,"10","26","Austria",710
2003,"10","26","Belgium",54
2003,"10","26","Bolivia",366
2003,"10","26","Brazil",233
2003,"10","26","Bulgaria",NA
2003,"10","26","Canada",1895
2003,"10","26","Chile",2
2003,"10","26","France",82
2003,"10","26","Germany",1210
2003,"10","26","Hungary",NA
2003,"10","26","Japan",9
2003,"10","26","Mexico",755
2003,"10","26","Netherlands",19
2003,"10","26","New Zealand",NA
2003,"10","26","Norway",NA
2003,"10","26","Paraguay",NA
2003,"10","26","Peru",385
2003,"10","26","Poland",NA
2003,"10","26","Romania",736
2003,"10","26","Russia",NA
2003,"10","26","South Africa",NA
2003,"10","26","Spain",77
2003,"10","26","Sweden",NA
2003,"10","26","Switzerland",NA
2003,"10","26","Ukraine",NA
2003,"10","26","United States",1249
2003,"10","26","Uruguay",157
2003,"11","02","Argentina",184
2003,"11","02","Australia",NA
2003,"11","02","Austria",608
2003,"11","02","Belgium",70
2003,"11","02","Bolivia",400
2003,"11","02","Brazil",230
2003,"11","02","Bulgaria",NA
2003,"11","02","Canada",1995
2003,"11","02","Chile",2
2003,"11","02","France",48
2003,"11","02","Germany",1055
2003,"11","02","Hungary",NA
2003,"11","02","Japan",14
2003,"11","02","Mexico",843
2003,"11","02","Netherlands",18
2003,"11","02","New Zealand",NA
2003,"11","02","Norway",NA
2003,"11","02","Paraguay",NA
2003,"11","02","Peru",364
2003,"11","02","Poland",NA
2003,"11","02","Romania",677
2003,"11","02","Russia",NA
2003,"11","02","South Africa",NA
2003,"11","02","Spain",130
2003,"11","02","Sweden",NA
2003,"11","02","Switzerland",17
2003,"11","02","Ukraine",NA
2003,"11","02","United States",1374
2003,"11","02","Uruguay",154
2003,"11","09","Argentina",166
2003,"11","09","Australia",NA
2003,"11","09","Austria",661
2003,"11","09","Belgium",74
2003,"11","09","Bolivia",427
2003,"11","09","Brazil",218
2003,"11","09","Bulgaria",NA
2003,"11","09","Canada",2335
2003,"11","09","Chile",4
2003,"11","09","France",146
2003,"11","09","Germany",1103
2003,"11","09","Hungary",NA
2003,"11","09","Japan",17
2003,"11","09","Mexico",957
2003,"11","09","Netherlands",22
2003,"11","09","New Zealand",NA
2003,"11","09","Norway",NA
2003,"11","09","Paraguay",NA
2003,"11","09","Peru",380
2003,"11","09","Poland",NA
2003,"11","09","Romania",655
2003,"11","09","Russia",NA
2003,"11","09","South Africa",NA
2003,"11","09","Spain",141
2003,"11","09","Sweden",NA
2003,"11","09","Switzerland",20
2003,"11","09","Ukraine",NA
2003,"11","09","United States",1702
2003,"11","09","Uruguay",136
2003,"11","16","Argentina",149
2003,"11","16","Australia",NA
2003,"11","16","Austria",708
2003,"11","16","Belgium",133
2003,"11","16","Bolivia",424
2003,"11","16","Brazil",239
2003,"11","16","Bulgaria",NA
2003,"11","16","Canada",2731
2003,"11","16","Chile",1
2003,"11","16","France",274
2003,"11","16","Germany",1142
2003,"11","16","Hungary",NA
2003,"11","16","Japan",22
2003,"11","16","Mexico",894
2003,"11","16","Netherlands",23
2003,"11","16","New Zealand",NA
2003,"11","16","Norway",NA
2003,"11","16","Paraguay",NA
2003,"11","16","Peru",351
2003,"11","16","Poland",NA
2003,"11","16","Romania",725
2003,"11","16","Russia",NA
2003,"11","16","South Africa",NA
2003,"11","16","Spain",170
2003,"11","16","Sweden",NA
2003,"11","16","Switzerland",19
2003,"11","16","Ukraine",NA
2003,"11","16","United States",2148
2003,"11","16","Uruguay",138
2003,"11","23","Argentina",133
2003,"11","23","Australia",NA
2003,"11","23","Austria",822
2003,"11","23","Belgium",273
2003,"11","23","Bolivia",408
2003,"11","23","Brazil",201
2003,"11","23","Bulgaria",NA
2003,"11","23","Canada",3138
2003,"11","23","Chile",2
2003,"11","23","France",877
2003,"11","23","Germany",991
2003,"11","23","Hungary",NA
2003,"11","23","Japan",25
2003,"11","23","Mexico",880
2003,"11","23","Netherlands",24
2003,"11","23","New Zealand",NA
2003,"11","23","Norway",NA
2003,"11","23","Paraguay",NA
2003,"11","23","Peru",327
2003,"11","23","Poland",NA
2003,"11","23","Romania",788
2003,"11","23","Russia",NA
2003,"11","23","South Africa",NA
2003,"11","23","Spain",158
2003,"11","23","Sweden",NA
2003,"11","23","Switzerland",20
2003,"11","23","Ukraine",NA
2003,"11","23","United States",2968
2003,"11","23","Uruguay",134
2003,"11","30","Argentina",123
2003,"11","30","Australia",NA
2003,"11","30","Austria",652
2003,"11","30","Belgium",725
2003,"11","30","Bolivia",388
2003,"11","30","Brazil",177
2003,"11","30","Bulgaria",NA
2003,"11","30","Canada",4229
2003,"11","30","Chile",2
2003,"11","30","France",1282
2003,"11","30","Germany",1071
2003,"11","30","Hungary",NA
2003,"11","30","Japan",33
2003,"11","30","Mexico",979
2003,"11","30","Netherlands",55
2003,"11","30","New Zealand",NA
2003,"11","30","Norway",NA
2003,"11","30","Paraguay",NA
2003,"11","30","Peru",316
2003,"11","30","Poland",NA
2003,"11","30","Romania",844
2003,"11","30","Russia",NA
2003,"11","30","South Africa",NA
2003,"11","30","Spain",73
2003,"11","30","Sweden",NA
2003,"11","30","Switzerland",42
2003,"11","30","Ukraine",NA
2003,"11","30","United States",3524
2003,"11","30","Uruguay",124
2003,"12","07","Argentina",121
2003,"12","07","Australia",NA
2003,"12","07","Austria",719
2003,"12","07","Belgium",832
2003,"12","07","Bolivia",368
2003,"12","07","Brazil",154
2003,"12","07","Bulgaria",NA
2003,"12","07","Canada",5303
2003,"12","07","Chile",1
2003,"12","07","France",634
2003,"12","07","Germany",1287
2003,"12","07","Hungary",NA
2003,"12","07","Japan",47
2003,"12","07","Mexico",1025
2003,"12","07","Netherlands",121
2003,"12","07","New Zealand",NA
2003,"12","07","Norway",NA
2003,"12","07","Paraguay",NA
2003,"12","07","Peru",375
2003,"12","07","Poland",NA
2003,"12","07","Romania",1165
2003,"12","07","Russia",NA
2003,"12","07","South Africa",NA
2003,"12","07","Spain",83
2003,"12","07","Sweden",NA
2003,"12","07","Switzerland",110
2003,"12","07","Ukraine",NA
2003,"12","07","United States",5389
2003,"12","07","Uruguay",130
2003,"12","14","Argentina",109
2003,"12","14","Australia",NA
2003,"12","14","Austria",862
2003,"12","14","Belgium",729
2003,"12","14","Bolivia",344
2003,"12","14","Brazil",137
2003,"12","14","Bulgaria",NA
2003,"12","14","Canada",7531
2003,"12","14","Chile",1
2003,"12","14","France",457
2003,"12","14","Germany",1214
2003,"12","14","Hungary",NA
2003,"12","14","Japan",72
2003,"12","14","Mexico",1242
2003,"12","14","Netherlands",159
2003,"12","14","New Zealand",NA
2003,"12","14","Norway",NA
2003,"12","14","Paraguay",NA
2003,"12","14","Peru",333
2003,"12","14","Poland",NA
2003,"12","14","Romania",1434
2003,"12","14","Russia",NA
2003,"12","14","South Africa",NA
2003,"12","14","Spain",53
2003,"12","14","Sweden",NA
2003,"12","14","Switzerland",187
2003,"12","14","Ukraine",NA
2003,"12","14","United States",7276
2003,"12","14","Uruguay",117
2003,"12","21","Argentina",103
2003,"12","21","Australia",NA
2003,"12","21","Austria",824
2003,"12","21","Belgium",265
2003,"12","21","Bolivia",342
2003,"12","21","Brazil",148
2003,"12","21","Bulgaria",NA
2003,"12","21","Canada",7014
2003,"12","21","Chile",1
2003,"12","21","France",275
2003,"12","21","Germany",950
2003,"12","21","Hungary",NA
2003,"12","21","Japan",101
2003,"12","21","Mexico",1346
2003,"12","21","Netherlands",177
2003,"12","21","New Zealand",NA
2003,"12","21","Norway",NA
2003,"12","21","Paraguay",NA
2003,"12","21","Peru",322
2003,"12","21","Poland",NA
2003,"12","21","Romania",1304
2003,"12","21","Russia",NA
2003,"12","21","South Africa",NA
2003,"12","21","Spain",27
2003,"12","21","Sweden",NA
2003,"12","21","Switzerland",303
2003,"12","21","Ukraine",NA
2003,"12","21","United States",8196
2003,"12","21","Uruguay",109
2003,"12","28","Argentina",100
2003,"12","28","Australia",NA
2003,"12","28","Austria",898
2003,"12","28","Belgium",159
2003,"12","28","Bolivia",319
2003,"12","28","Brazil",155
2003,"12","28","Bulgaria",NA
2003,"12","28","Canada",4950
2003,"12","28","Chile",1
2003,"12","28","France",154
2003,"12","28","Germany",1124
2003,"12","28","Hungary",NA
2003,"12","28","Japan",118
2003,"12","28","Mexico",1264
2003,"12","28","Netherlands",102
2003,"12","28","New Zealand",NA
2003,"12","28","Norway",NA
2003,"12","28","Paraguay",NA
2003,"12","28","Peru",257
2003,"12","28","Poland",NA
2003,"12","28","Romania",1142
2003,"12","28","Russia",NA
2003,"12","28","South Africa",NA
2003,"12","28","Spain",33
2003,"12","28","Sweden",NA
2003,"12","28","Switzerland",504
2003,"12","28","Ukraine",NA
2003,"12","28","United States",5250
2003,"12","28","Uruguay",126
2004,"01","04","Argentina",98
2004,"01","04","Australia",NA
2004,"01","04","Austria",880
2004,"01","04","Belgium",119
2004,"01","04","Bolivia",311
2004,"01","04","Brazil",153
2004,"01","04","Bulgaria",NA
2004,"01","04","Canada",3649
2004,"01","04","Chile",1
2004,"01","04","France",71
2004,"01","04","Germany",1291
2004,"01","04","Hungary",NA
2004,"01","04","Japan",171
2004,"01","04","Mexico",1108
2004,"01","04","Netherlands",58
2004,"01","04","New Zealand",NA
2004,"01","04","Norway",NA
2004,"01","04","Paraguay",NA
2004,"01","04","Peru",275
2004,"01","04","Poland",NA
2004,"01","04","Romania",932
2004,"01","04","Russia",NA
2004,"01","04","South Africa",NA
2004,"01","04","Spain",46
2004,"01","04","Sweden",NA
2004,"01","04","Switzerland",354
2004,"01","04","Ukraine",NA
2004,"01","04","United States",3154
2004,"01","04","Uruguay",127
2004,"01","11","Argentina",98
2004,"01","11","Australia",NA
